76	530
1	0
0	

76	2367
1	0
0	

76	2904
1	0
0	

76	4995
2	0
0	0	

76	5592
1	0
0	

608	1346
1	0
0	

620	530
1	0
0	

620	1861
2	0
0	0	

620	2367
1	0
0	

620	2649
1	0
0	

620	2853
1	0
0	

620	2904
1	0
0	

620	3572
1	0
0	

620	3623
1	0
0	

620	3899
1	0
0	

620	4502
1	0
0	

620	4995
1	0
0	

1346	608
1	0
0	

1346	2153
1	0
0	

1346	2399
1	0
0	

1346	3623
1	0
0	

1346	3733
2	28133
0	28133	

1473	76
1	0
0	

1473	530
2	0
0	0	

1473	620
1	177403
177403	

1473	1861
1	0
0	

1473	2132
1	0
0	

1473	3899
1	0
0	

1473	4502
1	0
0	

1473	4995
1	0
0	

1861	530
2	94658
0	94658	

1861	4502
1	0
0	

2132	3899
1	0
0	

2132	4502
1	0
0	

2132	5592
1	0
0	

2153	1346
1	0
0	

2153	3623
1	0
0	

2166	1861
1	0
0	

2166	2649
1	0
0	

2166	2853
1	0
0	

2166	2904
1	0
0	

2166	3572
1	0
0	

2166	3899
1	0
0	

2166	5592
1	0
0	

2367	530
1	0
0	

2399	1346
1	0
0	

2399	3733
1	0
0	

2399	4039
1	0
0	

2399	4808
1	0
0	

2649	608
1	0
0	

2649	2904
2	0
0	0	

2649	3572
1	0
0	

2649	3623
1	0
0	

2690	2649
1	0
0	

2690	2904
1	0
0	

2690	3572
1	0
0	

2853	1473
1	0
0	

2853	2367
1	0
0	

2853	3899
1	0
0	

2904	2649
1	0
0	

2904	3572
1	0
0	

3569	1346
1	0
0	

3569	1861
1	0
0	

3569	2132
1	0
0	

3569	2153
1	0
0	

3569	2367
1	0
0	

3569	2399
1	0
0	

3569	3572
1	0
0	

3569	3623
1	0
0	

3569	3733
1	0
0	

3569	4808
2	107171
0	107171	

3572	2649
1	0
0	

3623	608
2	9992
0	9992	

3623	1346
1	0
0	

3623	3569
1	0
0	

3623	4039
1	36886
36886	

3623	4808
1	17232
17232	

3733	608
1	0
0	

3733	1346
1	0
0	

3733	3569
1	0
0	

3733	3623
1	0
0	

3733	4039
1	0
0	

3899	76
1	0
0	

3899	2367
1	0
0	

3899	2853
1	0
0	

3899	4502
2	0
0	0	

3899	4995
1	0
0	

3899	5592
1	0
0	

4039	608
1	0
0	

4039	3569
1	0
0	

4039	3623
1	0
0	

4039	3733
1	0
0	

4039	4808
1	0
0	

4168	1473
1	0
0	

4168	1861
1	0
0	

4168	2367
1	0
0	

4168	2904
1	0
0	

4168	3572
1	0
0	

4168	3899
1	0
0	

4168	4502
1	0
0	

4502	76
2	0
0	0	

4502	530
1	0
0	

4502	1473
1	0
0	

4502	1861
1	0
0	

4502	2166
1	0
0	

4502	2367
1	0
0	

4502	2853
2	0
0	0	

4502	4995
2	0
0	0	

4808	608
1	0
0	

4808	1346
1	0
0	

4808	3733
1	0
0	

5592	76
1	0
0	

5592	530
1	124017
124017	

5592	1473
1	0
0	

5592	1861
1	0
0	

5592	2132
1	0
0	

5592	2367
1	0
0	

5592	2853
1	0
0	

5592	3569
1	0
0	

5592	3623
1	0
0	

5592	3899
1	0
0	

5592	4502
1	0
0	

5592	4995
1	0
0	

