2	2413
4	4537
5	1561
7	2299
7	4385
7	4390
9	162
9	760
9	1561
9	4642
9	4922
10	757
10	4440
12	757
12	2413
12	4440
13	4537
14	3072
17	408
17	649
17	1751
17	2369
17	2851
17	4323
19	148
19	431
19	655
19	832
19	2462
19	3696
19	4537
19	5100
20	1802
20	1807
20	2583
20	4537
21	1561
24	1271
24	3057
27	2413
27	4440
28	4537
29	4537
30	2413
30	4440
31	4537
32	4597
33	757
33	1852
35	4537
36	3083
36	4002
36	4385
36	4678
36	5604
37	45
37	442
37	1253
37	3272
37	3599
37	5029
37	5548
38	655
38	832
38	982
38	1330
38	1577
38	2719
38	3696
38	3859
38	4537
38	5100
38	5769
39	4723
39	5431
41	473
41	1561
41	4706
41	4742
41	4922
41	5716
42	420
42	1358
42	1737
42	1827
42	1952
42	2029
42	2863
42	2996
42	3186
42	3270
42	3428
42	4373
42	5475
42	5733
45	641
45	1677
45	3272
45	3599
45	4339
49	78
50	1807
50	4537
51	224
51	857
51	996
51	1571
51	1807
51	2032
51	2221
51	2953
51	3242
51	3646
51	4708
51	4945
51	5487
54	4933
54	5166
54	5209
54	5257
55	3782
57	1430
57	1571
57	1807
57	3217
57	4319
57	4718
57	5487
59	4537
60	3002
61	688
61	2137
61	3939
61	4537
61	4858
62	4792
63	2413
64	1890
64	2163
64	2285
64	2288
64	4443
64	4886
66	4192
66	4763
67	1974
68	5317
68	5402
69	1974
70	2765
71	2413
72	351
72	1241
72	2472
72	2922
72	4537
72	4660
72	4734
72	4969
72	5555
73	4537
76	2132
77	2413
77	4440
78	668
78	1067
78	2964
81	1561
81	4922
82	536
82	679
82	2785
82	4859
84	4537
86	4537
87	4537
88	1974
89	3943
91	4537
92	757
92	1693
92	2413
92	4217
92	4440
92	5380
94	155
94	1295
94	1511
94	1663
94	3902
96	4537
97	1430
97	1807
97	4422
97	4708
98	4537
100	4537
102	1957
102	2420
102	2576
102	2727
102	2997
102	4424
102	5031
102	5319
103	1066
103	1729
103	3578
104	5454
106	505
106	989
106	1892
106	2543
106	2822
106	3133
106	3492
106	3929
106	3931
106	5114
106	5369
106	5411
108	1610
108	2536
108	2636
108	3376
109	1561
109	2400
109	4706
110	1438
111	1963
111	4507
112	1037
112	1413
112	1523
112	1715
112	1852
112	2413
112	2632
112	2651
112	2877
112	4944
114	669
114	1035
114	1105
114	3881
115	4537
116	4537
117	4537
118	1054
118	4537
119	592
119	792
119	1967
119	2190
119	2284
119	3293
119	3545
119	3677
119	4094
119	5133
119	5273
119	5690
120	959
121	679
121	1082
121	2785
121	3691
121	5057
122	1974
123	1974
123	2684
123	5001
125	356
125	398
125	848
125	1032
125	1676
125	1811
125	3172
125	3441
125	3574
125	3654
125	4024
125	4199
125	4543
126	4537
127	1561
127	1958
127	4135
127	4922
129	206
129	226
129	571
129	1099
129	1927
129	2476
129	4444
129	5340
132	251
132	1871
132	1974
132	3067
132	3424
132	3484
132	3602
132	4297
132	5690
134	302
134	545
134	652
134	1269
134	1462
134	1531
134	1546
134	3297
134	3798
134	3829
134	3968
134	4177
134	4207
134	4393
134	4761
134	5245
134	5696
135	2413
138	1871
138	2684
138	3067
138	3424
138	4179
138	4807
138	5690
139	1957
139	2576
139	2997
139	4424
139	5031
139	5318
139	5319
141	1353
141	1807
141	1851
141	2054
141	2208
141	3217
141	3660
141	4537
141	4718
143	932
144	556
144	2362
144	3137
144	5553
145	4537
148	655
148	2719
148	3561
148	4537
150	2006
150	2341
151	4922
153	1413
153	2413
153	4440
153	4944
153	5151
154	1974
155	2633
159	4537
160	2107
160	2270
160	2532
160	2647
160	3590
160	3637
160	4736
160	4855
161	4537
162	387
162	760
162	1143
162	1348
162	1561
162	2355
162	2537
162	3930
162	4671
164	3912
165	607
165	723
165	1209
165	3590
165	5644
167	4537
167	5636
168	1974
169	387
169	493
169	741
169	965
169	1561
169	1907
169	3930
169	4148
169	4300
169	5597
170	4537
172	4537
173	2413
174	1561
174	2380
174	4671
174	4922
174	5537
175	4537
177	757
177	2413
178	2413
179	757
179	2413
179	4440
181	3431
182	1561
182	4922
184	2270
184	2517
184	2559
184	4855
184	5621
185	4537
187	3318
188	4537
191	830
191	3743
191	4537
192	4484
192	4537
193	515
193	3362
193	4209
194	4922
195	503
195	741
195	835
195	851
195	1021
195	2448
195	4375
195	4506
195	4556
195	4622
195	4706
195	4854
195	5255
195	5471
195	5537
196	4537
197	4537
198	757
198	4440
199	4537
201	212
201	4537
202	1974
203	4745
204	1073
204	3816
204	3930
204	4556
204	4867
204	4922
204	4999
205	679
205	1108
205	3582
205	3691
205	3835
205	3874
205	4388
205	4624
205	4673
205	5057
206	226
206	316
206	571
206	1023
206	1099
206	1627
206	2379
206	3723
206	4444
206	5340
208	4537
209	809
209	1138
209	1837
212	1807
212	1906
212	4537
213	4537
214	4537
215	3812
215	3930
215	4246
215	4867
215	4922
216	1416
217	4537
221	2413
221	4440
223	457
223	757
223	4440
224	1571
224	1807
224	3583
224	4319
224	5339
224	5487
225	587
225	1500
225	2452
225	4242
226	248
226	700
226	813
226	1023
226	1627
226	1801
226	2204
226	2348
226	2379
226	2476
226	2479
226	4090
226	4196
226	4515
226	4767
226	5359
227	757
227	2413
227	4178
227	4440
228	901
228	4718
233	4537
235	1259
235	1796
235	3652
235	4121
235	4413
235	4461
235	5018
236	4537
237	4537
238	1042
240	4537
241	1980
242	4683
243	3679
243	5729
244	1248
244	1974
244	2684
245	4537
248	417
248	985
248	1163
248	1304
248	2379
248	2801
248	2918
248	4090
248	4102
248	4515
248	4767
249	1123
249	2306
249	2435
249	3018
249	3234
249	4743
249	5056
249	5092
250	4537
251	3315
251	3424
251	3484
252	2113
252	3230
252	4887
253	1561
253	4922
256	663
256	2381
256	3097
256	4463
256	4537
256	5408
256	5751
257	4537
258	5643
259	1262
259	2065
259	3288
259	4025
259	5177
260	2871
260	4110
262	451
262	1663
263	2559
263	3590
263	4855
267	416
267	850
267	950
267	1744
267	2806
267	3155
267	4293
267	5757
268	737
269	786
269	963
269	1784
269	1807
269	3743
269	4517
269	4537
270	4537
271	1984
273	4537
274	2587
274	2855
274	3249
274	4356
274	4678
275	4537
276	5012
278	757
278	2413
279	1974
281	4537
283	4537
284	3966
285	4537
287	2006
288	1266
288	1348
288	1561
288	2539
288	3948
288	4265
288	4300
288	5537
288	5596
289	1286
289	2856
289	3085
289	3217
289	4197
289	4394
289	4708
289	4718
289	5450
291	4537
293	757
293	4440
293	5098
293	5659
295	491
295	1209
297	2413
297	4440
298	1399
298	1573
298	1900
298	2731
298	3692
298	4112
301	4537
302	1546
302	3968
302	4177
302	5245
302	5696
303	4440
304	757
304	4440
304	5380
305	979
305	1133
305	5028
307	4537
308	2413
308	4440
309	663
309	2381
309	3347
309	4537
310	3217
310	4537
310	4708
311	1974
312	4537
313	4537
316	700
316	2379
316	2476
316	2479
316	4090
316	5359
318	943
320	4537
322	4537
323	1974
325	375
325	387
325	422
325	503
325	524
325	546
325	581
325	591
325	626
325	651
325	741
325	760
325	783
325	851
325	988
325	1348
325	1492
325	1561
325	1720
325	1878
325	2071
325	2106
325	2400
325	2448
325	2503
325	2675
325	2819
325	2830
325	2954
325	3043
325	3108
325	3237
325	3300
325	3354
325	3361
325	3641
325	3802
325	3850
325	4049
325	4148
325	4233
325	4300
325	4306
325	4506
325	4556
325	4750
325	4845
325	4901
325	4961
325	4991
325	5004
325	5471
325	5574
325	5596
325	5658
325	5716
325	5719
326	1431
326	3284
326	4723
326	5242
327	2871
327	4110
330	1369
331	2255
333	2647
333	3637
333	4736
333	4855
334	860
334	1132
334	4537
335	2413
335	4440
336	1807
336	2446
336	3217
336	3660
336	4537
336	4718
337	382
337	942
337	1065
337	2421
337	4384
337	5046
337	5550
338	1807
338	3217
338	5253
341	3619
341	4537
346	556
346	648
346	2362
347	355
347	1050
347	1080
347	1194
347	1941
347	2156
347	2403
347	2516
347	2533
347	3262
347	3340
347	3399
347	4500
347	5117
347	5154
347	5305
347	5360
347	5386
348	4440
349	2238
349	3224
349	3755
349	3800
350	4537
351	1241
351	2856
351	4537
351	5555
353	757
353	2413
354	4537
355	1050
355	1080
355	1194
355	1941
355	2156
355	2304
355	2403
355	2516
355	2533
355	3262
355	3340
355	3399
355	4500
355	5117
355	5154
355	5305
355	5360
355	5386
356	848
356	1032
356	3441
356	4024
356	4199
358	4537
359	4380
360	3930
361	462
361	2051
